tips,trip_seconds,trip_miles,pickup_community_area,dropoff_community_area,fare,tolls,extras,trip_total
0.00,904,7.2,77,8,19.75,,0.00,19.75
7.65,1784,13.2,56,8,34.25,,4.00,45.90
0.00,485,1.7,28,8,7.75,,0.00,7.75
0.00,800,3.5,6,77,12.00,,0.00,12.00
0.00,2,0,15,15,3.25,,0.00,3.25
0.00,237,0.5,6,3,4.75,,0.00,4.75
0.00,781,2.3,76,,9.75,,5.00,14.75
0.00,277,0.5,8,8,5.00,,0.00,5.00
2.70,902,3.9,32,7,13.50,,0.00,16.20
0.00,185,0.3,32,32,4.50,,1.00,5.50
2.00,480,0.95,8,8,6.25,0.00,0.00,8.75
0.00,368,1.5,28,28,7.00,,0.00,7.00
0.00,347,1.2,32,8,6.25,,0.00,6.25
2.00,359,0.54,8,8,5.00,0.00,1.00,8.50
0.00,331,1.12,8,8,6.00,0.00,0.00,6.00
3.00,480,1.4,28,8,7.50,0.00,0.00,11.00
3.05,812,4.79,32,36,14.75,0.00,0.00,18.30
0.00,947,4.59,32,24,14.50,0.00,0.00,15.00
0.00,94,0.06,56,56,3.50,0.00,4.00,7.50
0.00,643,2.84,32,24,10.25,0.00,0.00,10.25
0.00,3187,11.74,56,,32.00,0.00,4.00,36.00
2.00,360,1.4,32,33,7.25,0.00,0.00,9.75
0.00,411,1.2,8,8,6.50,,0.00,6.50
0.00,688,5,32,6,15.25,0.00,0.00,15.75
6.00,1911,16.52,76,24,40.75,0.00,4.00,51.25
0.00,147,0.29,8,8,4.25,0.00,0.00,4.25
0.00,720,0,6,77,13.25,0.00,0.00,13.25
2.25,720,1.6,32,8,9.00,0.00,1.00,12.25
5.00,2031,12.75,56,24,32.75,0.00,5.00,43.25
9.45,2092,16.92,76,,41.75,0.00,5.00,56.70
0.00,360,1,8,8,6.00,0.00,1.00,7.00
2.00,540,1.5,8,32,7.50,0.00,1.00,10.50
4.00,1020,0.1,24,8,10.50,0.00,0.00,14.50
2.00,600,1.7,32,8,8.25,0.00,0.00,10.25
0.00,720,1.5,8,24,8.25,0.00,1.50,9.75
0.00,180,0,32,32,4.50,0.00,1.00,5.50
0.00,0,0,8,8,6.50,0.00,0.00,6.50
5.43,1690,16.83,76,8,41.25,0.00,4.00,50.68
2.00,420,1.1,32,8,6.50,0.00,0.00,8.50
0.00,540,0.1,32,28,11.00,0.00,0.00,11.00
2.00,480,1.2,8,8,6.75,0.00,0.00,8.75
1.00,480,1.4,28,8,7.25,0.00,0.00,8.25
7.20,1860,0.7,76,4,32.00,0.00,4.00,43.20
1.00,600,1.2,35,35,7.25,0.00,1.00,9.25
0.00,480,1.3,32,8,7.25,0.00,0.00,7.25
1.50,600,1.4,32,32,8.00,0.00,1.50,11.00
0.00,300,1.3,76,76,6.75,0.00,0.00,6.75
1.50,240,0.5,8,8,5.00,0.00,0.00,6.50
0.00,0,0,8,8,3.25,0.00,0.00,3.25
1.50,480,0,28,8,7.00,0.00,0.00,8.50
0.00,540,2.7,32,28,9.50,0.00,0.00,9.50
0.00,660,0,41,35,10.75,0.00,1.50,12.25
2.00,300,0.7,32,8,5.75,0.00,0.00,7.75
0.00,421,0.9,8,28,6.00,0.00,1.00,7.00
0.00,720,0,8,8,8.25,0.00,0.00,8.25
2.50,720,2.4,28,7,9.50,0.00,0.00,12.00
0.00,0,0,76,76,3.25,0.00,0.00,3.25
6.65,1200,0.6,,,26.75,0.00,0.00,33.40
4.00,780,2.2,,,9.50,0.00,0.00,13.50
0.00,180,0.5,,,4.50,0.00,2.00,6.50
0.00,180,0.4,8,8,4.50,0.00,1.00,5.50
0.00,1525,1.3,28,24,7.00,0.00,0.00,7.00
9.90,2340,18.3,76,8,45.50,0.00,4.00,59.40
3.00,508,1.2,8,8,7.00,0.00,0.00,10.50
0.00,300,0,6,6,5.00,0.00,0.00,5.00
1.50,420,0,8,8,7.00,0.00,0.00,8.50
0.00,900,4.1,8,6,13.75,0.00,0.00,13.75
0.00,1320,0,8,4,20.75,0.00,0.00,20.75
1.00,300,0,32,8,5.50,0.00,0.00,6.50
0.00,300,0,8,8,5.25,0.00,0.00,5.25
0.00,2040,16.7,76,8,41.75,0.00,4.00,45.75
0.00,120,0,8,8,4.25,0.00,0.00,4.25
0.00,540,1.5,8,24,7.25,0.00,1.50,8.75
2.00,780,2.1,32,8,9.50,0.00,0.00,11.50
0.00,480,1.1,8,8,6.75,0.00,0.00,6.75
3.70,1380,5.9,,,18.50,0.00,0.00,22.20
2.00,720,1.4,28,8,8.00,0.00,0.00,10.00
0.00,456,1.4,8,32,6.75,0.00,0.00,6.75
0.00,180,0.5,8,8,4.50,0.00,0.00,4.50
7.50,1643,12.65,56,32,33.00,0.00,4.00,45.00
2.75,702,4.39,32,7,13.25,0.00,0.00,16.50
2.00,1058,6.39,32,6,18.75,0.00,0.00,21.25
0.53,540,1.4,32,8,7.50,0.00,0.00,8.03
0.00,1264,0.4,6,6,10.00,0.00,0.00,10.00
3.00,381,0.9,32,8,6.00,,1.00,10.00
10.94,3120,14.7,76,1,39.25,0.00,4.00,54.69
0.00,559,1.3,28,28,7.25,,0.00,7.25
2.50,195,0.6,32,32,4.75,,0.00,7.25
2.00,650,1.9,32,28,8.75,,0.00,10.75
0.00,62,0,8,8,56.00,0.00,0.00,56.50
0.00,480,0,8,8,7.00,0.00,0.00,7.00
0.00,392,1,8,28,6.50,,0.00,6.50
0.00,347,0.9,1,1,5.50,,0.00,5.50
0.00,300,0,8,8,5.50,0.00,0.00,5.50
0.00,840,2.7,4,21,10.50,0.00,0.00,10.50
0.00,215,0.6,8,8,5.00,0.00,2.00,7.00
1.00,480,0,32,8,7.00,0.00,1.00,9.00
5.25,1020,7.6,32,16,21.00,0.00,0.00,26.25
9.25,1797,17.01,76,28,41.75,0.00,4.00,55.50
0.00,420,0.8,32,32,6.25,0.00,1.00,7.25
2.00,720,0,8,8,8.50,0.00,0.00,10.50
0.01,3480,0,76,,77.50,0.00,44.00,121.51
0.00,1879,17,8,76,43.00,0.00,0.00,43.00
0.00,1260,0.1,8,28,12.75,0.00,0.00,12.75
1.00,1020,4.6,32,22,14.50,0.00,0.00,15.50
0.00,1977,17.21,28,76,42.75,0.00,0.00,42.75
0.00,2,0,33,33,3.25,,0.00,3.25
0.00,203,0.4,6,6,4.50,,0.00,4.50
0.00,451,1.05,69,69,6.25,0.00,0.00,6.25
0.00,1446,5.86,8,5,18.75,0.00,0.00,18.75
0.00,1007,5.47,33,41,17.25,0.00,0.00,17.25
0.00,339,0.5,8,8,5.00,0.00,1.00,6.00
9.90,2152,18.15,76,32,45.00,0.00,4.00,59.40
0.00,240,0.5,8,8,5.25,0.00,0.00,5.25
0.00,540,0.1,8,28,8.50,0.00,0.00,8.50
0.00,780,1.9,28,8,9.25,0.00,1.00,10.25
2.00,540,1.5,32,8,7.25,0.00,0.00,9.25
3.00,360,0,32,32,5.75,0.00,0.00,8.75
10.70,1560,12.6,76,,32.00,0.00,21.50,64.20
0.00,1680,0,8,2,27.75,0.00,0.00,27.75
2.15,840,2.8,32,7,10.75,0.00,0.00,12.90
0.00,300,0,77,77,5.25,0.00,0.00,5.25
2.25,900,2.8,28,7,11.25,0.00,0.00,13.50
2.25,300,0.7,8,28,5.75,0.00,1.00,9.00
0.00,240,0.7,6,6,4.00,0.00,1.00,5.00
0.00,180,0.4,,,4.25,0.00,1.00,5.25
0.00,840,5,,,15.20,0.00,4.00,19.20
0.00,360,0,32,32,5.25,0.00,0.00,5.25
0.00,19,0,,,3.25,0.00,0.50,3.75
0.00,361,1.61,33,28,7.25,0.00,0.00,7.25
0.00,201,0.3,32,32,4.25,,1.00,5.25
9.95,2040,1.1,76,8,45.75,0.00,4.00,59.70
1.50,265,0.6,,,5.00,0.00,0.00,7.00
0.00,420,1.2,8,8,6.50,0.00,0.00,6.50
3.00,1146,7.74,32,3,22.00,0.00,0.00,25.50
5.85,1718,10.5,,,28.75,0.00,0.00,35.10
0.00,3180,16.6,76,77,46.25,0.00,5.00,51.25
0.00,570,2.14,32,28,8.50,0.00,0.00,8.50
2.00,140,0.34,32,32,4.00,0.00,1.00,7.50
8.75,1560,11.7,56,8,31.00,0.00,4.00,43.75
0.00,409,1.1,8,8,6.50,0.00,0.00,6.50
0.00,416,1.54,32,32,7.00,0.00,0.00,7.00
3.75,837,4.7,32,7,14.50,0.00,0.00,18.75
2.00,463,1.6,28,8,7.50,0.00,0.00,10.00
0.00,1860,16.3,76,8,40.75,0.00,4.00,44.75
0.00,346,0.9,32,8,5.75,0.00,1.50,7.25
3.00,296,1.03,32,8,5.75,0.00,0.00,9.25
0.00,3038,18.8,76,,47.50,0.00,6.00,53.50
0.00,837,5.83,8,35,16.75,0.00,0.00,16.75
3.69,955,4.59,11,4,14.25,0.00,0.00,18.44
1.75,480,1.8,32,28,8.00,0.00,0.00,10.25
1.05,279,0.8,8,8,5.25,0.00,0.00,6.30
2.00,384,1.1,8,8,6.25,0.00,0.00,8.75
6.75,1247,11.39,56,32,29.25,0.00,4.00,40.50
9.80,1916,16.97,76,24,42.50,0.00,6.00,58.80
0.00,336,1.16,32,8,6.25,0.00,0.00,6.25
10.31,1946,14.37,76,6,36.75,0.00,4.00,51.56
10.00,1905,17.9,76,8,44.25,0.00,4.00,58.75
0.00,1740,18.9,76,,46.00,0.00,5.00,51.00
2.00,540,1.3,8,8,7.00,0.00,0.00,9.50
8.65,2051,15.4,76,7,39.25,0.00,4.00,51.90
0.00,888,5.01,32,22,15.75,0.00,3.00,18.75
0.00,1953,16.47,76,7,41.50,0.00,4.00,45.50
0.00,622,2.09,32,7,8.75,0.00,0.00,8.75
0.00,329,0.8,1,1,5.50,0.00,0.00,5.50
12.81,1974,17.48,76,8,43.25,0.00,7.50,64.06
0.00,1574,13.29,77,39,34.00,0.00,0.00,34.00
0.00,1160,3.7,32,7,13.50,0.00,0.00,13.50
2.00,672,2.54,32,7,10.00,0.00,0.00,12.50
0.00,780,4.6,8,28,14.75,0.00,0.00,14.75
3.00,89,0.14,8,8,3.75,0.00,1.00,8.25
5.00,2868,17.73,56,,45.25,0.00,27.00,77.75
3.56,1051,8.69,32,41,23.75,0.00,0.00,27.31
0.00,704,2.36,8,32,9.50,0.00,0.00,9.50
2.00,82,0.33,32,32,4.00,0.00,1.50,8.00
0.00,342,1,8,8,5.75,0.00,0.00,6.25
0.00,1620,12.2,56,32,32.25,0.00,5.00,37.25
0.00,588,1.3,6,3,7.00,0.00,0.00,7.00
2.00,812,2.6,32,7,10.25,0.00,0.00,12.75
2.00,558,1.1,8,32,6.50,0.00,0.00,9.00
2.00,708,2.54,32,24,10.00,0.00,0.00,12.50
0.00,840,6.8,32,6,19.25,0.00,0.00,19.25
2.00,625,1.9,8,24,8.50,0.00,1.00,12.00
8.80,2492,15.19,76,77,39.50,0.00,4.00,52.80
0.00,1809,15.9,76,8,40.00,0.00,4.50,44.50
5.65,1281,8.95,76,12,23.75,0.00,4.00,33.90
2.00,793,5.75,32,6,16.75,0.00,0.00,19.25
5.00,2121,12.5,56,8,32.50,0.00,4.00,42.00
0.00,42527,1.51,8,16,7.50,0.00,0.00,7.50
0.00,0,0.1,8,4,3.50,0.00,0.00,4.00
0.00,358,1.31,32,28,6.50,0.00,0.00,6.50
0.00,252,0.81,28,28,5.25,0.00,0.00,5.25
2.80,770,2.27,76,,9.50,0.00,4.00,16.80
0.00,614,2.15,8,28,9.00,0.00,0.00,9.00
9.88,2220,13.7,76,3,35.00,0.00,4.00,49.38
2.00,504,1.51,32,8,7.50,0.00,0.00,10.00
2.00,549,1.82,8,8,8.25,0.00,0.00,10.75
2.60,812,3.46,32,28,12.50,0.00,0.00,15.60
1.00,480,1.8,32,8,8.00,0.00,0.00,9.50
0.00,820,1.55,32,8,9.00,0.00,1.00,10.00
3.30,780,5.3,28,7,16.00,0.00,0.00,19.80
0.00,716,1.88,32,28,8.25,0.00,0.00,8.25
0.00,415,0.77,8,8,5.25,0.00,1.00,6.25
13.50,1602,8.27,56,71,23.00,0.00,4.00,41.00
0.00,420,1.1,8,8,6.50,0.00,0.00,6.50
10.00,2123,17.93,76,32,44.25,0.00,4.00,58.75
3.25,761,5.24,32,6,15.75,0.00,0.00,19.50
0.00,1010,3.38,8,33,12.50,0.00,0.00,12.50
0.00,1075,2.88,28,8,11.75,0.00,1.00,12.75
3.90,1045,6.53,32,6,19.00,0.00,0.00,23.40
2.00,797,2.51,8,28,10.50,0.00,0.00,13.00
0.00,445,0.7,8,8,5.75,0.00,1.00,6.75
0.00,1569,2.6,,,14.50,,0.00,14.50
3.00,238,0.59,,,5.00,0.00,0.00,8.50
3.88,729,5.05,8,5,15.00,0.00,0.00,19.38
5.00,1680,13.6,,,34.50,0.00,4.00,44.00
0.00,537,1.04,,,6.50,0.00,0.00,6.50
0.00,480,1.1,,,7.00,0.00,1.00,8.00
11.94,1902,17.73,76,8,43.25,0.00,4.00,59.69
0.00,2340,0,4,23,24.25,0.00,0.00,24.25
2.00,360,1,32,8,6.00,0.00,0.00,8.00
1.00,600,3.5,,,11.75,0.00,0.00,13.25
0.00,540,0,8,7,7.75,0.00,0.00,7.75
0.00,2100,18.2,76,8,45.25,0.00,4.00,49.25
3.00,420,1.1,28,8,6.25,0.00,0.00,9.25
0.00,120,0.6,,,4.50,0.00,0.50,5.00
6.65,1605,11.04,56,28,28.75,0.00,4.00,39.90
0.00,300,0.8,32,8,5.50,0.00,0.00,5.50
0.00,300,0.6,32,32,5.25,0.00,0.00,5.25
1.69,540,3.4,8,32,11.25,0.00,0.00,12.94
0.00,900,0,28,7,23.50,0.00,0.00,23.50
3.00,420,1.4,8,28,6.25,0.00,0.00,9.25
2.00,300,0.8,8,8,5.25,0.00,0.00,7.25
0.00,120,0.5,8,8,4.50,0.00,0.00,4.50
1.00,300,1,32,32,6.00,0.00,0.00,7.00
2.00,300,0.7,32,32,5.25,0.00,0.00,7.25
0.00,240,0,8,8,5.50,0.00,1.00,6.50
2.00,300,1.4,32,8,6.50,0.00,0.00,8.50
1.00,420,1.3,8,28,6.75,0.00,0.00,7.75
0.00,480,0,8,32,7.25,0.00,0.00,7.25
4.20,1320,0.4,32,6,21.00,0.00,0.00,25.20
0.00,480,1.3,32,8,6.75,0.00,1.00,7.75
0.00,514,0.96,8,32,6.25,0.00,0.00,6.25
2.00,480,1.2,8,8,7.00,0.00,0.00,9.00
0.00,120,0,8,8,4.50,0.00,0.00,4.50
3.50,1020,0.3,8,21,17.50,0.00,0.00,21.00
2.00,300,0.6,28,32,5.50,0.00,1.50,9.00
0.00,300,0,16,5,6.00,0.00,0.00,6.00
0.00,720,2.9,2,4,10.25,0.00,1.00,11.25
0.00,600,1.7,32,8,8.25,0.00,0.00,8.25
14.45,2220,17.9,76,32,44.25,0.00,4.00,62.70
0.00,180,0,32,8,5.00,0.00,0.00,5.00
0.00,480,0,8,8,7.25,0.00,0.00,7.25
0.00,0,0,76,76,3.25,0.00,0.00,3.25
9.10,1920,16.6,76,8,41.50,0.00,4.00,54.60
2.00,660,1.9,8,8,8.50,0.00,0.00,10.50
2.00,720,2.2,8,7,9.50,0.00,0.00,11.50
2.00,300,0,8,8,5.25,0.00,0.00,7.25
0.00,480,1.4,28,8,7.00,0.00,0.00,7.00
2.70,960,0.2,8,7,13.50,0.00,0.00,16.20
3.45,1020,0.3,32,6,17.25,0.00,0.00,20.70
0.00,1320,0.4,8,22,21.50,0.00,0.00,21.50
0.00,660,0,77,77,7.75,0.00,0.00,7.75
2.38,720,0,7,24,9.50,0.00,0.00,11.88
2.35,1140,2.7,8,7,11.75,0.00,0.00,14.10
11.44,1895,16.41,76,8,41.25,0.00,4.00,57.19
3.65,840,4.7,28,32,14.75,0.00,0.00,18.40
30.85,3585,41.6,76,,97.75,0.00,56.00,185.10
0.00,2100,18.1,76,8,45.25,0.00,4.00,49.75
0.00,540,1.7,32,8,7.75,0.00,0.00,7.75
0.00,660,0,28,8,7.75,0.00,0.00,7.75
4.00,368,0.79,28,28,6.00,0.00,0.00,10.50
2.00,420,1.1,8,8,6.25,0.00,0.00,8.75
3.00,300,1.2,32,32,6.50,0.00,0.00,9.50
2.00,268,0.9,28,32,5.50,0.00,0.00,8.00
2.00,0,0,7,7,3.25,0.00,6.50,11.75
0.00,420,1,8,8,6.50,0.00,0.00,6.50
5.00,1860,0,76,,35.25,0.00,26.00,66.25
0.00,540,1.4,8,32,7.50,0.00,1.00,8.50
0.00,16,0,8,8,3.25,0.00,0.00,3.25
0.00,960,0.2,6,8,14.25,0.00,0.00,14.25
8.05,1500,14.9,76,22,36.25,0.00,4.00,48.30
0.00,480,1.2,32,8,7.25,0.00,0.00,7.25
0.00,180,0.3,8,8,4.25,0.00,0.00,4.25
13.90,4323,25.2,76,2,64.00,0.00,5.00,83.40
2.00,540,1.3,32,33,7.50,0.00,0.00,9.50
1.50,420,0.8,32,32,6.00,0.00,1.00,8.50
0.00,91,0,2,2,3.50,0.00,3.00,6.50
1.15,360,0.9,8,32,5.75,0.00,0.00,6.90
10.00,1440,9.4,32,14,25.75,0.00,0.00,35.75
2.00,240,0.7,8,8,4.75,0.00,0.00,7.25
3.00,228,0.49,32,32,5.00,0.00,0.00,8.50
12.06,2311,17.5,76,8,44.25,,4.00,60.31
0.00,286,0.8,8,32,5.50,,1.00,6.50
0.00,498,1.8,32,33,8.00,,0.00,8.00
11.69,2293,16.4,76,7,41.75,,5.00,58.44
2.81,572,3.5,28,33,11.25,,0.00,14.06
3.38,450,2,2,2,11.25,,0.00,14.63
0.00,23,0,32,32,3.25,,0.00,3.25
2.00,342,0.8,32,8,5.75,,0.00,7.75
0.00,847,2.8,8,24,11.00,,0.00,11.00
0.00,391,1.2,8,28,6.75,,0.00,6.75
0.00,1141,2.4,19,15,12.00,,0.00,12.00
2.00,358,0.9,32,8,6.00,,0.00,8.00
9.30,1761,17.3,76,28,42.50,,4.00,55.80
3.00,375,1,8,8,6.00,,0.00,9.00
0.00,306,1.3,14,13,6.25,,0.00,6.25
3.35,720,5.1,32,6,15.25,0.00,1.00,20.10
1.00,488,1.3,32,8,7.00,0.00,0.00,8.50
0.00,420,1.5,8,32,7.50,,0.00,7.50
0.00,240,1.1,32,28,5.75,0.00,0.00,5.75
2.00,162,0.52,32,32,4.50,0.00,0.00,7.00
3.00,184,0.3,32,32,4.50,,2.50,10.00
1.00,600,1.9,32,8,8.50,0.00,0.00,10.00
0.00,391,2.1,28,8,8.25,,0.00,8.25
0.00,501,2.41,8,24,9.25,0.00,0.00,9.25
0.00,557,1.32,32,28,7.00,0.00,0.00,7.00
2.00,390,1.25,32,32,6.50,0.00,0.00,9.00
0.00,34,0,77,77,3.25,0.00,0.00,3.25
0.00,380,0.83,8,8,5.75,0.00,0.00,5.75
0.00,3432,15.49,6,76,45.50,0.00,0.00,45.50
0.00,357,0.8,77,1,5.50,0.00,0.00,5.50
0.00,686,5.37,8,3,15.75,0.00,1.00,17.25
0.00,363,1.1,14,14,5.75,0.00,0.00,5.75
2.00,352,0.8,8,8,5.75,0.00,0.00,8.25
5.00,1897,13.82,56,24,35.50,0.00,4.00,45.00
0.00,1196,5.9,35,8,18.75,0.00,0.00,18.75
11.50,2340,15.7,8,6,41.00,0.00,4.50,57.50
0.00,277,0.81,8,8,5.25,0.00,0.00,5.25
2.00,372,1.4,32,28,6.75,0.00,0.00,9.25
0.00,226,0.81,24,28,5.00,0.00,0.00,5.00
10.85,1440,13.1,76,,32.75,0.00,21.50,65.60
0.00,378,1.22,28,28,6.25,0.00,0.00,6.25
0.00,252,0.6,8,8,5.00,0.00,0.00,5.00
0.00,510,1.6,32,8,7.50,0.00,0.00,8.00
2.00,349,1.08,8,8,6.25,0.00,0.00,8.75
0.00,655,2.41,8,24,9.75,0.00,0.00,9.75
0.00,271,0.71,33,32,5.25,0.00,1.00,6.25
2.00,660,1.9,32,8,9.00,0.00,0.00,11.50
0.00,757,5,76,,14.75,0.00,18.50,33.25
0.00,56,0,3,3,9.00,0.00,0.00,9.00
0.00,238,0.42,32,32,4.75,0.00,0.00,4.75
0.00,2944,15.3,76,6,40.75,0.00,4.00,44.75
1.00,210,0.81,32,8,5.00,0.00,1.00,7.50
0.00,1628,10.81,76,14,28.00,0.00,4.00,32.00
2.00,780,3.5,32,24,12.50,0.00,0.00,15.00
0.00,361,1,32,32,6.00,0.00,0.00,6.00
7.85,2173,13.39,76,4,34.75,0.00,4.00,47.10
3.00,579,2.9,32,24,10.25,0.00,0.00,13.75
0.00,1991,13.43,56,8,36.00,0.00,4.00,40.00
2.00,294,1.01,28,24,5.75,0.00,1.00,9.25
10.00,3935,31.78,56,,76.00,0.00,47.00,133.50
3.00,494,0.76,32,8,6.50,0.00,0.00,10.00
3.25,2139,11.74,76,2,31.25,0.00,5.00,40.00
1.00,480,1.3,32,8,7.00,0.00,0.00,8.50
3.00,723,2.15,32,8,9.50,0.00,0.00,13.00
0.00,253,0.5,8,8,4.75,0.00,0.00,4.75
0.00,300,0,8,8,5.25,0.00,0.00,5.25
0.00,240,0.8,32,8,5.25,0.00,0.00,5.25
0.00,763,3.29,32,24,11.75,0.00,0.00,11.75
2.10,571,2.95,32,24,10.50,0.00,0.00,12.60
0.00,540,1.9,32,8,8.50,0.00,0.00,8.50
0.00,600,1.3,8,32,7.75,0.00,0.00,7.75
1.50,300,0.9,8,8,5.75,0.00,1.00,8.25
9.70,2100,17.5,76,8,43.50,0.00,5.00,58.20
12.60,1920,0,76,24,38.00,0.00,4.00,54.60
0.00,0,0,76,76,3.25,0.00,0.00,3.25
1.00,540,1.5,32,24,7.50,0.00,0.00,8.50
0.00,540,0.8,8,32,6.75,0.00,1.00,7.75
2.00,360,1.3,11,11,6.50,0.00,0.00,8.50
0.00,300,0,8,8,5.25,0.00,1.00,6.25
8.90,1800,18.2,32,76,44.50,0.00,0.00,53.40
0.00,300,0,32,32,5.75,0.00,0.00,5.75
0.00,1440,0,32,7,15.25,0.00,0.00,15.25
3.80,1680,5.8,1,7,19.00,0.00,0.00,22.80
5.00,720,5.6,8,6,16.50,0.00,0.00,21.50
2.50,831,4.04,32,7,13.25,0.00,0.00,16.25
0.00,600,1.2,32,32,6.25,0.00,0.00,6.25
0.00,360,0.6,8,8,5.50,0.00,0.00,5.50
3.00,840,0.1,32,8,10.00,0.00,0.00,13.00
4.00,720,1.9,32,28,9.00,0.00,0.00,13.00
0.00,180,0.7,32,8,5.00,0.00,1.00,6.00
0.00,360,1,32,28,6.00,0.00,0.00,6.00
3.00,480,1.3,32,,7.00,0.00,0.00,10.00
0.00,360,0,8,32,6.00,0.00,0.00,6.00
0.00,840,5.1,8,6,15.50,0.00,0.00,15.50
0.00,1320,7.1,32,39,21.00,0.00,0.00,21.00
4.25,1200,7.3,32,6,21.25,0.00,0.00,25.50
0.00,1140,0.2,32,7,13.25,0.00,0.00,13.25
0.00,360,1,28,32,6.00,0.00,0.00,6.00
0.00,360,0,32,28,5.75,0.00,0.00,5.75
0.00,0,0,28,28,3.25,0.00,4.00,7.25
2.00,600,2.8,32,24,10.00,0.00,0.00,12.00
0.00,660,1.6,8,8,8.25,0.00,0.00,8.25
0.00,180,0.5,32,32,4.50,0.00,0.00,4.50
0.00,2100,16.9,76,8,42.75,0.00,4.00,46.75
1.00,360,1.2,32,32,6.25,0.00,0.00,7.25
2.00,420,0.9,32,8,6.25,0.00,0.00,8.25
0.00,180,0.4,8,28,4.25,0.00,0.00,4.25
1.75,360,0,8,8,6.25,0.00,0.00,8.00
2.00,840,2.3,32,7,10.00,0.00,0.00,12.00
0.00,0,0,8,8,3.25,0.00,0.00,3.25
2.85,720,4.4,32,7,14.25,0.00,0.00,17.10
0.00,120,0,32,28,4.50,0.00,0.00,4.50
2.55,960,3.5,32,7,12.75,0.00,0.00,15.30
2.00,300,0,8,8,5.25,0.00,1.00,8.25
16.65,3000,0,76,,56.25,0.00,27.00,99.90
9.15,1920,17.1,76,28,41.75,0.00,4.00,54.90
0.00,660,1.9,32,8,8.75,0.00,1.00,9.75
0.00,540,0,8,32,8.00,0.00,1.00,9.00
1.44,420,0.7,8,32,5.75,0.00,0.00,7.19
9.50,1920,17.9,76,8,43.50,0.00,4.00,57.00
2.00,240,0.5,32,8,5.25,0.00,1.50,8.75
2.00,300,0.9,28,8,5.50,0.00,0.00,7.50
0.00,360,0,8,8,5.75,0.00,0.00,5.75
3.00,540,3.3,76,,11.00,0.00,4.00,18.00
0.00,0,0,,,28.25,0.00,0.00,28.25
8.00,1800,17,,,42.50,0.00,4.00,54.50
7.70,1680,15.4,32,,38.50,0.00,0.00,46.20
0.00,540,0,32,8,7.75,0.00,0.00,7.75
0.00,1080,5.3,8,6,17.00,0.00,0.00,17.00
0.00,1200,6.5,32,6,20.00,0.00,0.00,20.00
0.00,3902,25.91,76,41,63.75,0.00,5.00,69.25
9.85,2266,18.24,76,28,44.75,0.00,4.00,59.10
2.00,182,0.6,32,32,4.50,0.00,0.00,7.00
2.00,399,1.09,32,28,6.50,0.00,1.00,10.00
2.00,2370,20.86,76,,51.50,0.00,29.50,83.50
9.20,2160,16.3,8,8,41.50,0.00,4.00,55.20
9.25,1654,12.62,76,5,32.50,0.00,4.00,46.25
9.15,2843,15.78,76,,41.25,0.00,4.00,54.90
9.12,1534,12.42,56,32,32.00,0.00,4.00,45.62
10.00,700,1.8,76,,8.75,0.00,4.00,23.25
0.00,614,1.6,28,32,8.25,0.00,0.00,8.25
2.00,562,1.64,24,24,7.50,0.00,0.00,9.50
0.00,320,0.6,32,32,5.00,0.00,1.50,6.50
0.00,728,1.93,3,77,8.25,0.00,0.00,8.25
2.00,549,2,28,24,8.75,0.00,0.00,11.25
0.00,391,0.9,32,28,6.25,0.00,0.00,6.25
1.00,173,0.65,32,32,5.00,0.00,0.00,6.50
6.00,1679,17.35,76,28,42.50,0.00,4.00,53.00
0.00,1243,8.7,8,15,24.00,0.00,0.00,24.00
2.00,477,1.5,32,8,7.75,,1.00,10.75
2.00,714,2,32,8,9.00,0.00,0.00,11.50
2.00,242,0.55,28,28,5.00,0.00,0.00,7.50
1.00,224,0.5,8,28,5.00,,0.00,6.00
0.00,807,4.7,32,7,14.50,,0.00,14.50
11.65,2556,13.9,76,1,36.25,,22.00,69.90
1.00,359,0.8,8,8,5.75,,0.00,6.75
0.00,237,0.6,8,32,5.00,,2.00,7.00
1.00,320,0.6,8,24,5.25,,0.00,6.25
0.00,645,4.91,32,6,14.50,0.00,0.00,14.50
0.00,2052,19.48,76,,47.25,0.00,8.00,55.25
1.00,386,1,8,28,6.25,0.00,0.00,7.75
10.40,2671,18.28,76,8,46.50,0.00,5.00,62.40
2.00,1200,3.5,32,7,13.25,0.00,0.00,15.75
0.00,1070,7.35,32,3,20.50,0.00,0.00,20.50
2.00,1781,14.13,76,7,36.25,0.00,5.00,43.75
9.00,2991,17.28,56,6,43.50,0.00,4.00,57.00
1.00,199,0.4,8,8,4.50,,0.00,5.50
1.50,608,3.5,32,7,11.75,,0.00,13.25
11.00,2598,15.1,76,3,40.00,,4.00,55.00
0.00,4,0,8,8,3.25,,0.00,3.25
0.00,963,3.3,77,2,12.25,,0.00,12.25
8.65,22,0,77,77,42.75,0.00,0.00,51.90
0.00,4781,53.5,76,,0.01,0.00,0.00,0.01
13.28,9591,22.19,76,,88.00,0.00,0.00,101.78
0.00,300,1,8,7,5.75,0.00,0.00,6.25
0.00,420,1.8,32,28,7.75,0.00,0.00,7.75
0.00,277,0.5,8,32,4.75,0.00,0.00,4.75
0.00,2488,18.74,76,32,46.75,0.00,4.00,50.75
3.05,854,4.81,32,7,14.75,0.00,0.00,18.30
2.00,240,0.8,32,32,5.50,0.00,1.00,9.00
0.00,266,0.74,32,32,5.25,0.00,0.00,5.25
